srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Prediction
2930527,J,2,110018,233,245,131,A,ADLD,110083,2018-02-13,2018-02-08,2018-03-02,4432,2018-03-20,15.03310198520575
2973842,AM,1,400059,233,245,131,A,ADLD,380023,2017-12-08,2017-12-08,2018-03-13,4018,2018-03-27,16.59606186988138
2906533,AN,17,800001,233,233,131,B,ADLD,844101,2017-08-16,2017-08-10,2018-02-25,4538,2018-02-27,15.034849116203585
2926719,AN,21,110015,233,233,131,A,ADLD,121004,2017-04-20,2017-04-19,2018-03-01,4580,2018-03-03,10.227860596579381
2853484,Z,12,302006,233,233,131,A,ADLD,302039,2017-12-20,2017-12-19,2018-02-08,4392,2018-02-13,14.079011813012592
2856207,L,4,600024,233,233,131,A,ADLD,600007,2017-05-24,2017-05-23,2018-02-09,4488,2018-02-13,10.616718134989465
2858829,AN,8,700064,233,233,131,C,ADLD,751007,2017-08-03,2017-07-22,2018-02-10,4508,2018-02-14,14.84532270159697
2945850,AJ,2,110018,233,233,131,A,ADLD,110058,2017-07-03,2017-07-03,2018-03-06,4388,2018-03-13,15.906921761261952
2969739,C,7,500004,233,233,131,A,ADLD,500039,2017-11-23,2017-11-15,2018-03-11,4477,2018-03-15,12.519354445529878
2957549,C,2,110018,233,233,228,A,ADLD,121002,2018-02-21,2017-09-06,2018-03-08,4550,2018-03-20,15.011923051678329
2995918,AN,21,110015,233,233,131,B,ADLD,221004,2017-11-23,2017-10-18,2018-03-19,4580,2018-03-22,14.706199717011298
2987728,AJ,7,500004,233,233,228,B,ADLD,533006,2018-01-30,2017-09-15,2018-03-16,4474,2018-03-23,14.567952214861219
2993810,AE,1,400059,308,233,131,A,ADLD,400601,2017-08-13,2017-08-13,2018-03-18,4015,2018-03-26,16.711328257683586
3047098,C,2,110018,308,233,131,A,ADLD,110018,2017-10-15,2017-10-11,2018-04-02,4091,2018-04-04,15.07454048526145
3025845,AJ,23,400001,233,233,131,A,ADLD,400604,2017-05-23,2017-05-23,2018-03-27,4398,2018-04-06,10.711078121721258
3027054,AI,27,110034,233,233,131,B,ADLD,342007,2017-10-11,2017-10-12,2018-03-27,4388,2018-04-03,15.282942361870612
3045240,AJ,23,400001,233,233,131,A,ADLD,400078,2017-09-11,2017-09-04,2018-04-02,4398,2018-04-07,10.394337570118454
2975768,AN,21,110015,233,233,131,C,ADLD,171001,2017-10-05,2017-09-21,2018-03-13,4580,2018-04-09,10.348802865357841
3003143,AN,22,400104,233,245,131,B,ADLD,390011,2017-06-13,2017-05-05,2018-03-21,4581,2018-03-24,14.917128240566814
3060784,C,2,110018,233,245,131,A,ADLD,110059,2017-05-01,2017-05-01,2018-04-06,4091,2018-04-07,14.97203184565731
3019566,AN,21,110015,201,201,131,0,ADLD,173025,2017-09-07,2017-09-05,2018-03-26,4441,2018-04-06,20.00423750271513
2993847,C,2,110018,233,233,228,A,ADLD,110052,2018-01-18,2017-11-25,2018-03-18,4550,2018-04-08,10.230678507655593
2885039,AA,11,641012,201,201,228,0,ADLD,682307,2018-01-23,2017-10-01,2018-02-19,4498,2018-02-22,16.597278186472835
2835438,C,2,110018,233,233,131,A,ADLD,110016,2017-08-23,2017-07-29,2018-02-03,4091,2018-02-12,16.904306695045342
2907019,AB,1,400059,233,233,131,B,ADLD,140406,2017-09-05,2017-09-05,2018-02-25,4390,2018-02-28,14.428187799559435
2900265,C,17,800001,233,233,131,A,ADLD,800001,2018-01-13,2017-12-02,2018-02-23,4409,2018-02-28,12.715187231045897
2934819,AN,22,400104,233,233,131,B,ADLD,395009,2017-10-06,2017-09-24,2018-03-03,4581,2018-03-13,15.243862016863643
2992557,AN,17,800001,233,233,131,C,ADLD,828116,2017-08-19,2017-08-17,2018-03-17,4538,2018-03-19,15.325207322052862
3056446,AJ,27,110034,233,233,228,A,ADLD,201310,2017-09-08,2017-06-23,2018-04-05,4388,2018-04-07,12.163436005761707
3038189,AJ,25,560037,233,233,228,A,ADLD,560011,2018-03-26,2017-07-04,2018-03-30,4460,2018-04-12,8.541827748046307
3004678,AN,21,110015,233,233,131,B,ADLD,184101,2017-09-11,2017-09-05,2018-03-21,4580,2018-03-27,14.2475683506721
2818786,AJ,3,560011,233,233,131,A,ADLD,560037,2017-08-21,2017-08-13,2018-01-30,4460,2018-02-01,11.204873596370572
3036064,S,24,110092,233,233,131,B,ADLD,844101,2017-02-23,2017-02-20,2018-03-29,4150,2018-04-10,17.326981905395048
3059022,AN,22,400104,233,233,131,A,ADLD,380005,2017-04-15,2017-04-12,2018-04-05,4581,2018-04-14,10.66065742496141
3066039,C,2,110018,233,233,131,A,ADLD,122001,2016-05-03,2016-04-30,2018-04-08,4094,2018-04-12,15.77805461862082
2830233,AN,21,110015,233,233,131,B,ADLD,324001,2017-07-20,2017-04-08,2018-02-01,4580,2018-02-05,13.72596132497097
2850432,C,9,411016,233,233,131,A,ADLD,411028,2017-07-31,2017-05-06,2018-02-07,4548,2018-02-09,11.822658954845384
2892190,C,9,411016,233,233,131,B,ADLD,422101,2017-03-28,2017-03-28,2018-02-21,4548,2018-02-21,14.243129309989667
2957280,AJ,3,560011,233,233,228,A,ADLD,560045,2018-02-10,2017-05-29,2018-03-08,4460,2018-03-15,10.793718083088615
2993689,AN,7,500004,233,233,131,C,ADLD,517502,2017-04-28,2017-04-28,2018-03-18,4403,2018-03-21,15.04901045095269
2990094,AM,2,110018,233,233,228,B,ADLD,144001,2018-03-01,2017-08-16,2018-03-17,4092,2018-03-19,16.597947383195507
2995056,AJ,23,400001,233,233,131,B,ADLD,395006,2016-09-05,2017-02-10,2018-03-19,4398,2018-03-26,15.51857136784628
2975194,S,7,500004,233,233,131,B,ADLD,522001,2018-02-24,2018-02-24,2018-03-13,4479,2018-04-01,13.619944236558382
3057908,D,3,560011,233,233,131,A,ADLD,560093,2018-01-17,2018-01-16,2018-04-05,4469,2018-04-10,11.533848006444872
2874094,AN,2,110018,233,245,131,A,ADLD,110066,2018-01-11,2018-01-09,2018-02-15,4147,2018-02-20,17.314802412080653
2851137,AA,2,110018,233,233,228,A,ADLD,122002,2018-01-22,2017-07-21,2018-02-08,4150,2018-02-11,16.199970556690573
2931007,AN,21,110015,233,233,131,C,ADLD,122050,2017-06-28,2017-06-27,2018-03-02,4580,2018-03-09,11.84942082711174
2971306,C,2,110018,308,233,131,A,ADLD,122002,2016-04-08,2016-03-30,2018-03-12,4091,2018-03-16,18.082808334368814
3072421,AN,21,110015,308,233,131,A,ADLD,110063,2017-04-19,2017-04-18,2018-04-10,4580,2018-04-12,7.70991575211966
2861501,AN,22,400104,233,233,131,A,ADLD,421201,2017-10-06,2017-10-01,2018-02-11,4581,2018-02-15,12.530453055433814
2876935,C,3,560011,233,233,131,A,ADLD,560060,2017-04-30,2017-04-29,2018-02-16,4461,2018-02-19,12.583832081796531
2892111,AN,4,600024,233,233,228,A,ADLD,600045,2018-01-12,2017-03-12,2018-02-21,4490,2018-03-09,11.252473433991174
2833665,AJ,2,110018,233,233,131,A,ADLD,121001,2018-01-09,2017-05-01,2018-02-03,4388,2018-02-07,19.59224389617529
2865675,AI,8,700064,201,233,131,D,ADLD,713217,2017-10-30,2017-10-27,2018-02-13,4499,2018-02-13,15.588869386923943
2880953,C,1,400059,233,233,131,B,ADLD,422002,2017-04-05,2017-04-05,2018-02-17,4545,2018-02-19,15.489028284190319
3052594,AN,21,110015,201,233,228,D,ADLD,124146,2018-03-18,2017-07-08,2018-04-04,4580,2018-04-08,10.88584587045766
3066119,AN,22,400104,233,233,131,B,ADLD,395007,2017-05-29,2017-05-26,2018-04-08,4581,2018-04-14,12.715572193603641
2842946,AN,8,700064,233,233,131,A,ADLD,700046,2017-12-22,2017-12-13,2018-02-06,4508,2018-02-09,11.454773952484093
2908231,AN,22,400104,233,233,131,B,ADLD,421305,2017-04-06,2017-04-05,2018-02-26,4581,2018-02-27,14.38778906147789
3016688,AN,21,110015,233,233,131,B,ADLD,123101,2017-07-20,2017-07-17,2018-03-25,4580,2018-03-28,11.824459573780773
2830355,AJ,6,160059,233,233,228,B,ADLD,134107,2018-01-08,2017-02-09,2018-02-02,4437,2018-02-07,12.491906164994138
2848358,AM,6,160059,233,233,131,C,ADLD,143001,2017-10-18,2017-10-17,2018-02-07,4435,2018-02-13,13.72672693493601
2818824,AN,21,110015,201,233,131,D,ADLD,173213,2018-01-01,2017-12-22,2018-01-30,4673,2018-02-09,16.31567973316061
2842438,C,2,110018,233,233,228,A,ADLD,122001,2017-08-20,2016-01-23,2018-02-05,4091,2018-02-12,16.961278260689692
2859630,AN,22,400104,233,233,131,B,ADLD,360005,2017-08-04,2017-08-03,2018-02-10,4581,2018-02-15,14.711712635186075
2946038,C,7,500004,233,233,228,A,ADLD,500072,2018-02-14,2016-10-29,2018-03-06,4477,2018-03-14,11.910092617881416
2979500,AN,21,110015,233,233,131,A,ADLD,110095,2017-09-02,2016-10-26,2018-03-14,4580,2018-03-17,10.295881562578403
2848271,AN,3,560011,233,233,131,A,ADLD,560001,2017-04-17,2017-04-15,2018-02-07,4467,2018-02-09,11.714487647664075
2843549,C,8,700064,233,233,131,A,ADLD,700157,2018-01-03,2017-06-24,2018-02-06,4500,2018-02-09,12.48582953714266
2862613,C,1,400059,233,233,131,A,ADLD,400081,2017-06-22,2017-06-22,2018-02-12,4545,2018-02-20,13.727413936775296
2880618,C,1,400059,233,233,131,A,ADLD,421302,2017-09-13,2017-09-12,2018-02-17,4545,2018-02-20,13.792658909440103
2902421,AN,21,110015,233,233,131,B,ADLD,303108,2017-04-11,2017-04-09,2018-02-23,4580,2018-02-28,13.72596132497097
2866791,AN,8,700064,201,233,131,D,ADLD,733202,2017-09-22,2017-09-09,2018-02-13,4508,2018-02-20,14.166227085404243
2897488,AM,8,700064,233,233,131,B,ADLD,781022,2018-01-20,2017-10-25,2018-02-22,4502,2018-02-26,17.189702685477066
2959935,AN,21,110015,233,233,131,B,ADLD,324007,2016-11-30,2016-11-29,2018-03-09,4580,2018-03-14,14.693742046090271
2947560,C,6,160059,233,233,131,B,ADLD,134109,2017-08-06,2017-06-16,2018-03-06,4549,2018-03-10,12.64772273445166
2987209,AJ,8,700064,233,233,131,A,ADLD,700084,2017-06-03,2017-06-01,2018-03-16,4499,2018-03-18,12.463526925555492
3009301,AJ,23,400001,308,233,131,A,ADLD,400607,2017-04-07,2017-04-07,2018-03-22,4398,2018-04-05,10.711078121721258
2979823,AJ,25,560037,233,233,228,A,ADLD,600029,2017-07-20,2017-01-02,2018-03-14,4460,2018-04-07,9.5994207320121
3067125,AN,21,110015,308,233,131,A,ADLD,110025,2017-07-22,2017-07-21,2018-04-09,4580,2018-04-17,7.70991575211966
3032262,C,3,560011,233,245,131,A,ADLD,560045,2017-01-21,2016-10-16,2018-03-28,4461,2018-03-31,12.865476607499613
2931222,AI,23,400001,233,233,131,B,ADLD,440032,2017-10-21,2017-10-20,2018-03-03,4398,2018-03-07,15.703470706350203
2868023,AN,21,110015,233,233,228,B,ADLD,322001,2017-12-17,2016-10-19,2018-02-14,4580,2018-02-16,13.458439949037782
2906957,C,3,560011,233,233,131,B,ADLD,570002,2017-06-26,2017-06-25,2018-02-25,4461,2018-03-05,15.342690242237806
2967296,AN,3,560011,233,233,131,A,ADLD,560095,2016-06-20,2016-06-14,2018-03-10,4467,2018-03-13,12.147202064929097
3014033,AN,22,400104,233,245,131,B,ADLD,395007,2017-05-10,2017-05-05,2018-03-24,4581,2018-03-27,14.917128240566814
3016573,AJ,23,400001,233,245,228,B,ADLD,395007,2018-02-28,2018-02-17,2018-03-25,4398,2018-03-27,14.388616959570674
2937458,AJ,12,302006,308,233,228,B,ADLD,313001,2018-02-14,2017-02-06,2018-03-03,4407,2018-03-09,15.600722972660513
2926936,C,2,110018,233,233,228,B,ADLD,121102,2017-10-29,2017-08-16,2018-03-01,4550,2018-03-07,17.050368377626732
2847547,AN,22,400104,233,245,131,A,ADLD,380005,2018-01-20,2017-09-28,2018-02-07,4581,2018-02-11,12.423903376038696
2923129,AN,3,560011,233,233,131,A,ADLD,560016,2017-04-10,2017-03-01,2018-02-28,4467,2018-03-04,12.187942907716081
2941797,AJ,2,110018,201,233,228,0,ADLD,193123,2018-01-17,2017-02-12,2018-03-05,4388,2018-03-08,19.52028911162117
3036981,AN,21,110015,233,233,131,A,ADLD,122001,2017-04-09,2017-04-07,2018-03-29,4580,2018-04-04,8.518963476929626
2825024,AN,21,110015,233,233,131,A,ADLD,110009,2016-07-29,2016-07-28,2018-01-31,4580,2018-02-06,10.026688080336552
2862465,C,2,110018,233,233,228,A,ADLD,121006,2018-01-19,2017-10-16,2018-02-12,4550,2018-02-17,14.716628924541023
2879407,AN,22,400104,233,233,131,A,ADLD,380007,2017-07-24,2017-07-21,2018-02-17,4581,2018-02-19,12.857896745464688
2840356,AN,22,400104,233,233,131,A,ADLD,382340,2017-08-08,2017-04-07,2018-02-05,4581,2018-02-20,12.583291402995503
2872341,AJ,2,110018,233,233,131,A,ADLD,110019,2017-02-12,2017-02-12,2018-02-15,4388,2018-02-19,16.037253197716794
2901319,AN,21,110015,201,233,131,0,ADLD,250501,2017-10-02,2017-09-29,2018-02-23,4580,2018-02-26,16.264649628106067
2953078,AJ,2,110018,233,233,228,A,ADLD,201306,2018-01-12,2017-08-22,2018-03-07,4388,2018-03-08,14.806408488792393
2946604,AN,7,500004,233,233,131,C,ADLD,502296,2018-01-06,2017-11-30,2018-03-06,4403,2018-03-10,15.113701658760288
2939519,AJ,2,110018,233,233,228,A,ADLD,110009,2018-02-13,2018-03-17,2018-03-05,4550,2018-03-08,11.533581750048683
2939674,C,1,400059,233,233,131,A,ADLD,400604,2017-07-09,2017-07-09,2018-03-05,4010,2018-03-10,17.222060884042723
2934432,AN,21,110015,233,233,131,A,ADLD,121002,2016-06-24,2016-06-22,2018-03-03,4580,2018-03-16,10.227860596579381
2890006,AE,1,400059,233,233,131,A,ADLD,400612,2017-04-13,2017-04-13,2018-02-20,4015,2018-03-17,16.232455184853052
2988777,AN,7,500004,233,233,131,B,ADLD,520011,2017-10-18,2017-10-15,2018-03-16,4403,2018-03-20,15.067543877194474
3027182,AD,2,110018,233,233,228,A,ADLD,122015,2017-05-18,2016-08-13,2018-03-27,4148,2018-03-31,16.805057164041322
3006385,J,2,110018,233,233,228,A,ADLD,401303,2018-03-06,2018-02-08,2018-03-22,5138,2018-03-30,12.670651673554534
3049927,AI,27,110034,233,233,131,A,ADLD,302012,2017-10-21,2017-10-19,2018-04-03,4388,2018-04-07,12.85045497785163
3061337,C,8,700064,233,233,228,A,ADLD,700141,2018-02-15,2018-02-15,2018-04-06,4511,2018-04-10,11.02165039518382
3074283,AM,2,110018,233,233,131,A,ADLD,226003,2018-03-12,2018-03-12,2018-04-11,4092,2018-04-18,14.332834185092587
2838925,AJ,6,160059,233,233,228,B,ADLD,147001,2017-11-11,2017-05-30,2018-02-04,4437,2018-02-08,12.428851050215465
2851282,C,8,700064,233,233,131,A,ADLD,700034,2017-12-27,2017-12-27,2018-02-08,4500,2018-02-17,13.167095321542439
2961151,AI,10,226010,233,233,131,A,ADLD,226018,2017-11-24,2017-11-24,2018-03-09,4444,2018-03-16,13.130349808659751
3049238,AN,26,560066,233,233,131,A,ADLD,600119,2017-07-24,2017-01-23,2018-04-03,5001,2018-04-06,9.529532558998438
3040835,AJ,25,560037,233,233,228,B,ADLD,570011,2018-02-17,2017-06-20,2018-03-31,4460,2018-04-12,11.441542656890327
2979830,AN,7,500004,233,233,131,A,ADLD,500081,2018-03-12,2018-03-07,2018-03-14,4403,2018-03-19,12.541432635634326
3052750,AN,8,700064,233,233,131,C,ADLD,751030,2017-04-12,2017-04-11,2018-04-04,4508,2018-04-09,11.987119061630414
2827540,AJ,2,110018,233,233,228,A,ADLD,110008,2017-07-05,2017-06-25,2018-02-01,4388,2018-02-03,15.459278357752153
2852841,J,2,110018,233,233,131,A,ADLD,700003,2018-01-09,2017-12-30,2018-02-08,4017,2018-02-16,20.82418525532941
2985777,AA,24,110092,233,233,131,B,ADLD,412207,2017-07-29,2017-07-24,2018-03-15,4150,2018-03-22,15.119400013499815
2919197,AD,1,400059,233,233,131,B,ADLD,410206,2016-09-18,2016-09-11,2018-02-27,4011,2018-03-21,18.820961293599552
3048854,C,2,110018,233,233,131,C,ADLD,122504,2018-01-31,2017-08-07,2018-04-03,4550,2018-04-08,13.08789478626312
2863147,AJ,1,400059,201,233,228,0,ADLD,458226,2017-11-26,2017-06-07,2018-02-12,4388,2018-02-13,17.685662338660734
2991575,J,2,110018,233,245,228,A,ADLD,560029,2017-09-08,2017-06-09,2018-03-17,5138,2018-03-21,12.62381570594127
2858676,AN,3,560011,233,233,131,A,ADLD,560037,2017-06-29,2017-06-29,2018-02-10,4467,2018-02-13,11.892337689669144
2993836,AJ,17,800001,233,233,228,B,ADLD,842001,2017-11-11,2017-11-10,2018-03-18,4370,2018-03-19,18.616829208299656
2880697,C,3,560011,233,245,228,A,ADLD,560037,2017-07-03,2016-12-23,2018-02-17,4469,2018-02-19,11.3777329702221
2884060,AN,7,500004,233,0,131,A,ADLD,500072,2017-12-22,2017-03-01,2018-02-18,4403,2018-02-21,12.679579359234001
2897458,C,3,560011,233,233,228,B,ADLD,583104,2018-01-27,2018-01-14,2018-02-22,4461,2018-03-01,14.817197611413224
3071520,AN,21,110015,233,233,131,A,ADLD,110085,2017-05-22,2017-05-20,2018-04-10,4580,2018-04-15,7.439301894332308
3063673,AJ,27,110034,233,233,228,A,ADLD,122001,2017-08-02,2017-08-01,2018-04-07,4388,2018-04-14,12.793418442481379
2835406,AJ,2,110018,233,233,228,A,ADLD,110078,2018-01-03,2016-06-20,2018-02-03,4388,2018-02-05,15.000846165373062
2820666,AN,21,110015,233,233,131,A,ADLD,121003,2017-08-14,2018-02-17,2018-01-30,4580,2018-02-07,10.568994334105943
2824518,AN,17,800001,233,233,131,C,ADLD,821305,2017-08-17,2017-08-14,2018-01-31,4538,2018-02-06,14.419336761464267
2835880,AJ,7,500004,233,233,228,C,ADLD,501101,2018-01-18,2017-02-16,2018-02-03,4474,2018-02-10,13.903113430269082
2844210,AN,22,400104,233,233,131,A,ADLD,380058,2017-07-31,2017-07-29,2018-02-06,4581,2018-02-13,12.857896745464688
2883704,AN,4,600024,233,233,131,B,ADLD,625002,2017-03-14,2017-03-08,2018-02-18,4490,2018-02-21,12.506278524706872
2872428,AE,1,400059,233,233,131,A,ADLD,400078,2017-05-20,2017-05-14,2018-02-15,4015,2018-02-21,15.817750703424641
2865124,AJ,12,302006,201,233,228,0,ADLD,326001,2018-01-28,2017-09-08,2018-02-12,4407,2018-02-22,16.862548084015934
2900531,AA,9,411016,233,233,131,A,ADLD,411035,2017-05-18,2017-05-18,2018-02-23,4027,2018-02-24,12.312490775606518
2912950,AN,3,560011,308,233,131,A,ADLD,560048,2018-01-31,2017-08-26,2018-02-27,4467,2018-02-28,12.118200001481938
2941724,AN,8,700064,233,233,131,A,ADLD,700102,2018-02-10,2017-12-08,2018-03-05,4508,2018-03-09,11.04133184031862
2895816,AD,9,411016,233,233,131,A,ADLD,411045,2018-02-09,2017-12-16,2018-02-22,4030,2018-03-05,12.791886464842523
2969757,AN,22,400104,233,233,131,C,ADLD,394185,2017-12-15,2017-12-13,2018-03-11,4581,2018-03-13,15.26882327019461
2977332,AJ,6,160059,233,233,228,C,ADLD,142001,2017-12-22,2017-12-20,2018-03-13,4437,2018-03-16,13.469564892811416
2981638,AN,17,800001,233,233,131,C,ADLD,826001,2017-08-15,2017-08-11,2018-03-15,4410,2018-03-19,16.966056706849468
2982787,AJ,7,500004,233,233,228,A,ADLD,500056,2018-01-02,2017-07-06,2018-03-15,4474,2018-03-26,11.910092617881416
3009625,AD,1,400059,233,233,228,B,ADLD,452016,2017-08-21,2017-06-29,2018-03-23,4011,2018-03-24,18.284874045043964
3039932,AN,21,110015,233,233,131,B,ADLD,140401,2017-03-11,2017-02-22,2018-03-30,4580,2018-04-05,10.35222377510224
3051149,C,5,380009,233,233,228,A,ADLD,380052,2017-04-27,2017-02-15,2018-04-03,4546,2018-04-07,10.767058776279166
3014850,AA,24,110092,233,233,228,A,ADLD,110029,2018-02-13,2017-09-06,2018-03-24,4150,2018-03-27,14.746551461503401
2990497,AJ,25,560037,233,245,131,A,ADLD,560102,2017-07-15,2017-07-15,2018-03-17,4460,2018-03-20,10.535386193422273
2987641,AJ,23,400001,233,245,131,C,ADLD,362266,2018-01-30,2016-11-26,2018-03-16,4398,2018-03-22,15.462481051275786
2967063,H,1,400059,233,233,228,A,ADLD,122002,2018-01-04,2017-12-20,2018-03-10,4011,2018-03-17,16.576553543217948
3005014,AN,21,110015,233,233,131,B,ADLD,247667,2017-08-16,2017-08-14,2018-03-21,4580,2018-03-23,14.29789048383784
3001049,AJ,2,110018,233,233,228,B,ADLD,248007,2017-12-29,2017-12-22,2018-03-20,4388,2018-03-24,14.917937871502062
2862495,AN,8,700064,233,233,131,A,ADLD,700009,2017-11-14,2017-11-13,2018-02-12,4508,2018-02-24,11.816529410166778
2961996,C,2,110018,233,233,228,A,ADLD,121001,2017-12-18,2017-12-15,2018-03-10,4091,2018-03-13,20.549873640436132
2837146,C,3,560011,233,233,131,B,ADLD,570027,2016-10-10,2016-10-09,2018-02-03,4461,2018-02-08,14.776321055602006
2858820,C,9,411016,233,233,131,A,ADLD,411062,2017-07-27,2017-06-15,2018-02-10,4548,2018-02-13,11.822658954845384
2872598,AJ,8,700064,233,233,228,B,ADLD,711204,2017-07-31,2017-06-24,2018-02-15,4499,2018-02-26,14.013437561495309
2960434,AJ,25,560037,233,245,131,A,ADLD,560095,2017-05-19,2017-05-06,2018-03-09,4460,2018-03-17,10.535386193422273
3006839,AM,1,400059,233,233,131,C,ADLD,364003,2017-10-21,2017-10-26,2018-03-22,4018,2018-03-26,18.809003837240745
2945455,AN,8,700064,233,233,131,A,ADLD,700025,2017-08-11,2017-08-09,2018-03-06,4508,2018-03-08,11.04133184031862
2901000,C,1,400059,233,233,131,A,ADLD,400606,2017-11-26,2017-11-26,2018-02-23,4010,2018-03-03,17.54112734923995
2866075,AN,22,400104,233,233,131,B,ADLD,416416,2017-03-06,2017-03-02,2018-02-13,4581,2018-02-17,14.565250665356372
2940217,C,2,110018,308,233,228,A,ADLD,122018,2018-01-29,2017-01-05,2018-03-05,4091,2018-03-16,17.552054624506457
2998020,R,21,110015,233,233,131,B,ADLD,125001,2017-08-08,2016-04-08,2018-03-19,4580,2018-03-22,11.824459573780773
2998020,AN,21,110015,233,233,131,B,ADLD,125001,2017-08-08,2017-08-03,2018-03-19,4580,2018-03-22,11.824459573780773
2862759,AN,21,110015,233,233,131,A,ADLD,122001,2018-01-02,2017-12-08,2018-02-12,4580,2018-03-17,10.642491876568604
2828629,C,5,380009,233,233,131,B,ADLD,364002,2017-08-16,2017-08-11,2018-02-01,4546,2018-02-05,14.732681649619401
2859832,AF,2,110018,233,233,131,A,ADLD,110059,2017-05-11,2017-05-11,2018-02-10,4388,2018-02-13,15.477316501450387
2890686,AN,21,110015,201,233,131,0,ADLD,272002,2018-01-03,2017-12-30,2018-02-20,4580,2018-02-26,16.344615664997644
2947815,AD,7,500004,233,233,228,A,ADLD,500091,2017-06-13,2017-05-12,2018-03-06,4540,2018-03-12,11.910092617881416
2951196,AN,22,400104,233,233,131,B,ADLD,389001,2017-10-30,2017-10-27,2018-03-07,4581,2018-03-10,15.243862016863643
2971437,C,1,400059,233,233,131,A,ADLD,400064,2017-12-07,2017-12-04,2018-03-12,4545,2018-03-17,13.908119308918716
2983481,J,2,110018,233,233,131,A,ADLD,302001,2018-03-06,2018-02-26,2018-03-15,5138,2018-03-23,13.420215084619917
3000020,AN,22,400104,308,233,131,A,ADLD,400016,2017-08-05,2017-08-02,2018-03-20,4581,2018-03-27,13.085164164161736
3050792,AN,26,560066,233,233,131,A,ADLD,560005,2017-06-17,2016-07-12,2018-04-03,5001,2018-04-08,8.707775437448582
3073568,Z,1,400059,233,233,131,A,ADLD,400101,2017-10-10,2017-09-27,2018-04-10,4392,2018-04-13,13.350706396891459
2825567,AN,22,400104,233,245,131,A,ADLD,380015,2016-06-03,2017-05-30,2018-01-31,4581,2018-02-05,12.614865828708211
2871743,AN,3,560011,233,245,131,A,ADLD,560076,2017-12-22,2017-12-20,2018-02-14,4467,2018-02-24,12.114245615227317
2869219,AN,11,641012,201,201,131,0,ADLD,670693,2017-10-20,2017-10-06,2018-02-14,4495,2018-02-22,15.409553670990991
2858347,AN,22,400104,233,233,131,A,ADLD,400034,2017-12-22,2017-12-21,2018-02-10,4581,2018-02-14,12.431179711435467
2886287,AJ,10,226010,233,233,228,A,ADLD,226012,2017-06-05,2017-06-03,2018-02-19,4444,2018-02-22,12.454309612526444
2855602,AM,5,380009,233,233,131,B,ADLD,391760,2017-12-26,2017-12-26,2018-02-09,4034,2018-02-14,15.263613859775962
2919899,AA,10,226010,201,233,131,0,ADLD,209721,2018-01-18,2018-01-08,2018-02-27,4425,2018-03-06,20.236249642507715
2887701,AN,17,800001,233,233,131,A,ADLD,800013,2017-03-11,2017-03-09,2018-02-19,4538,2018-02-23,11.422589921953456
